1.0,1.0,3.0,1.0,35.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,32.0,8.0,11.0,2.5,1.0,1.0,1.0,110.0,32.0,31.0
2.0,1.0,3.0,1.0,31.0,13.0,41.0,3.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,43.0,10.0,11.0,2.5,1.0,1.0,1.0,110.0,44.0,31.0
1.0,1.0,3.0,1.0,36.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,11.0,3.0,1.0,21.0,18.0,31.0,4.0,1.0,2.0,1.0,100.0,37.0,39.0
1.0,12.0,2.0,1.0,52.0,6.0,31.0,4.0,1.0,2.0,1.0,110.0,53.0,31.0
2.0,1.0,1.0,1.0,41.0,7.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,2.0,1.0,33.0,5.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
2.0,1.0,1.0,1.0,35.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,11.0,31.0
1.0,1.0,3.0,1.0,62.0,6.0,31.0,4.0,1.0,2.0,1.0,100.0,62.0,31.0
1.0,1.0,3.0,1.0,31.0,7.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
1.0,1.0,3.0,1.0,14.0,6.0,31.0,4.0,1.0,2.0,1.0,110.0,42.0,31.0
1.0,1.0,1.0,1.0,37.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,44.0,31.0
1.0,1.0,1.0,2.0,37.0,23.0,1.0,3.0,1.0,1.0,1.0,10.0,36.0,21.0
2.0,1.0,1.0,1.0,37.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,37.0,5.0,11.0,2.5,1.0,1.0,1.0,190.0,31.0,39.0
1.0,1.0,2.0,1.0,34.0,18.0,11.0,2.5,1.0,1.0,1.0,300.0,31.0,32.0
1.0,1.0,3.0,1.0,31.0,10.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,20.0
1.0,1.0,1.0,1.0,46.0,12.0,31.0,4.0,1.0,2.0,1.0,110.0,46.0,31.0
2.0,1.0,3.0,1.0,63.0,12.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,39.0
2.0,1.0,3.0,1.0,32.0,30.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,1.0,1.0,41.0,6.0,11.0,2.5,5.0,1.0,1.0,230.0,33.0,32.0
1.0,1.0,3.0,1.0,37.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,31.0,12.0,31.0,4.0,1.0,2.0,1.0,300.0,31.0,32.0
1.0,1.0,3.0,1.0,35.0,12.0,31.0,4.0,1.0,2.0,1.0,150.0,31.0,39.0
1.0,1.0,1.0,1.0,37.0,10.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,51.0,30.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
2.0,1.0,13.0,1.0,32.0,7.0,11.0,2.0,5.0,2.0,1.0,100.0,31.0,39.0
1.0,1.0,3.0,1.0,23.0,6.0,31.0,4.0,1.0,2.0,1.0,150.0,33.0,39.0
2.0,1.0,3.0,1.0,34.0,18.0,31.0,4.0,1.0,2.0,1.0,150.0,31.0,39.0
2.0,1.0,1.0,1.0,33.0,33.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,53.0,10.0,31.0,4.0,1.0,2.0,1.0,10.0,23.0,29.0
1.0,1.0,3.0,1.0,61.0,22.0,11.0,3.0,1.0,2.0,1.0,310.0,31.0,32.0
1.0,1.0,1.0,1.0,34.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,44.0,32.0
1.0,1.0,2.0,1.0,42.0,9.0,11.0,2.5,1.0,1.0,1.0,310.0,42.0,32.0
2.0,1.0,3.0,1.0,37.0,5.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
2.0,1.0,3.0,1.0,31.0,20.0,31.0,5.0,1.0,2.0,1.0,310.0,31.0,32.0
1.0,27.0,3.0,1.0,33.0,6.0,31.0,4.0,1.0,2.0,1.0,150.0,31.0,39.0
1.0,1.0,3.0,1.0,37.0,6.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
1.0,1.0,3.0,1.0,35.0,31.0,31.0,4.0,1.0,2.0,1.0,100.0,44.0,39.0
1.0,1.0,13.0,1.0,45.0,12.0,31.0,4.0,1.0,2.0,1.0,340.0,31.0,32.0
1.0,1.0,1.0,1.0,32.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,90.0
2.0,1.0,1.0,1.0,41.0,6.0,11.0,2.5,5.0,1.0,1.0,110.0,12.0,31.0
1.0,1.0,3.0,1.0,13.0,6.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
2.0,1.0,3.0,1.0,61.0,10.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,31.0
1.0,1.0,3.0,1.0,44.0,6.0,31.0,4.0,1.0,2.0,1.0,110.0,11.0,31.0
2.0,1.0,1.0,1.0,31.0,36.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
1.0,1.0,3.0,1.0,65.0,8.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,39.0
1.0,1.0,3.0,1.0,43.0,5.0,31.0,4.0,1.0,2.0,1.0,190.0,44.0,39.0
2.0,1.0,1.0,1.0,37.0,6.0,1.0,3.0,1.0,2.0,1.0,10.0,45.0,21.0
2.0,1.0,1.0,1.0,33.0,24.0,11.0,2.5,1.0,1.0,1.0,110.0,33.0,31.0
2.0,1.0,1.0,1.0,33.0,23.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
1.0,1.0,2.0,1.0,42.0,10.0,11.0,2.5,1.0,1.0,1.0,110.0,50.0,31.0
2.0,1.0,3.0,1.0,32.0,9.0,11.0,2.5,1.0,1.0,1.0,174.0,31.0,39.0
2.0,1.0,2.0,1.0,14.0,6.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
2.0,1.0,1.0,1.0,13.0,10.0,11.0,2.5,1.0,1.0,1.0,190.0,12.0,20.0
1.0,1.0,1.0,1.0,33.0,10.0,1.0,3.0,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,2.0,1.0,32.0,10.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,4.0,11.0,2.5,1.0,1.0,1.0,150.0,31.0,39.0
1.0,1.0,1.0,1.0,35.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,2.0,1.0,41.0,6.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,51.0,7.0,31.0,4.0,1.0,2.0,1.0,190.0,32.0,39.0
2.0,1.0,1.0,1.0,61.0,9.0,11.0,2.5,1.0,1.0,1.0,240.0,31.0,90.0
1.0,1.0,1.0,1.0,36.0,5.0,31.0,4.0,1.0,2.0,1.0,190.0,31.0,39.0
1.0,1.0,1.0,1.0,42.0,6.0,11.0,2.5,1.0,1.0,1.0,159.0,31.0,39.0
1.0,1.0,3.0,1.0,13.0,14.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,23.0,31.0,4.0,1.0,2.0,1.0,160.0,31.0,39.0
1.0,1.0,3.0,1.0,31.0,12.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,1.0,1.0,32.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,15.0,6.0,11.0,2.5,1.0,1.0,1.0,190.0,31.0,39.0
2.0,1.0,1.0,2.0,32.0,7.0,11.0,2.0,5.0,2.0,1.0,100.0,31.0,39.0
1.0,1.0,3.0,1.0,37.0,6.0,11.0,2.5,5.0,1.0,1.0,110.0,31.0,39.0
1.0,1.0,3.0,1.0,50.0,6.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,1.0,34.0,18.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,1.0,1.0,14.0,12.0,1.0,3.0,1.0,1.0,1.0,10.0,31.0,21.0
1.0,1.0,3.0,1.0,62.0,5.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,14.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,21.0,9.0,31.0,4.0,1.0,2.0,1.0,110.0,12.0,31.0
1.0,1.0,1.0,1.0,32.0,12.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,32.0,21.0,11.0,2.5,5.0,1.0,1.0,10.0,31.0,90.0
2.0,1.0,1.0,1.0,13.0,5.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
2.0,1.0,1.0,1.0,41.0,12.0,11.0,2.5,1.0,1.0,1.0,100.0,41.0,31.0
1.0,1.0,3.0,1.0,42.0,23.0,11.0,2.5,1.0,1.0,1.0,100.0,11.0,31.0
1.0,1.0,13.0,1.0,44.0,7.0,11.0,2.0,5.0,2.0,1.0,330.0,31.0,39.0
1.0,1.0,3.0,1.0,21.0,19.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
1.0,1.0,1.0,1.0,33.0,12.0,11.0,2.5,1.0,1.0,1.0,150.0,31.0,39.0
1.0,1.0,3.0,1.0,13.0,21.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,39.0
2.0,1.0,2.0,1.0,51.0,28.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,31.0,7.0,31.0,4.0,1.0,2.0,1.0,10.0,31.0,90.0
1.0,1.0,3.0,1.0,34.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,44.0,31.0
1.0,1.0,2.0,1.0,31.0,13.0,11.0,3.0,1.0,2.0,1.0,10.0,51.0,23.0
2.0,1.0,3.0,1.0,32.0,19.0,31.0,4.0,1.0,2.0,1.0,200.0,31.0,32.0
1.0,13.0,3.0,1.0,53.0,5.0,31.0,4.0,2.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,9.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,1.0,43.0,15.0,11.0,2.0,1.0,2.0,1.0,100.0,31.0,31.0
2.0,1.0,1.0,1.0,13.0,7.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,90.0
1.0,1.0,3.0,1.0,22.0,23.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,1.0,1.0,31.0,35.0,31.0,4.0,1.0,2.0,1.0,10.0,31.0,90.0
2.0,1.0,3.0,1.0,21.0,7.0,11.0,2.0,5.0,2.0,1.0,150.0,31.0,39.0
1.0,1.0,1.0,1.0,41.0,12.0,11.0,2.5,1.0,1.0,1.0,190.0,31.0,39.0
2.0,1.0,3.0,1.0,50.0,24.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,3.0,1.0,33.0,21.0,31.0,4.0,1.0,2.0,1.0,300.0,31.0,32.0
2.0,1.0,3.0,1.0,31.0,7.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,43.0,7.0,31.0,4.0,1.0,2.0,1.0,300.0,31.0,32.0
1.0,1.0,3.0,1.0,44.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,44.0,31.0
1.0,1.0,1.0,1.0,65.0,6.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,2.0,33.0,22.0,1.0,4.5,1.0,1.0,1.0,330.0,31.0,32.0
2.0,1.0,1.0,1.0,31.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,44.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
2.0,1.0,3.0,1.0,31.0,13.0,41.0,3.0,1.0,2.0,1.0,10.0,31.0,23.0
2.0,1.0,3.0,1.0,31.0,13.0,41.0,3.0,1.0,2.0,1.0,10.0,31.0,23.0
2.0,1.0,1.0,2.0,37.0,12.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,21.0,30.0,11.0,2.5,1.0,1.0,1.0,170.0,31.0,39.0
1.0,1.0,3.0,1.0,61.0,12.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,3.0,1.0,51.0,6.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,1.0,1.0,41.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,13.0,6.0,11.0,2.5,1.0,1.0,1.0,159.0,12.0,39.0
2.0,1.0,3.0,1.0,31.0,10.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,33.0,6.0,11.0,2.5,1.0,1.0,1.0,150.0,33.0,39.0
1.0,1.0,1.0,1.0,44.0,19.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,1.0,1.0,34.0,19.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
2.0,1.0,1.0,1.0,13.0,8.0,11.0,2.5,1.0,1.0,1.0,150.0,31.0,39.0
1.0,8.0,13.0,1.0,45.0,5.0,31.0,4.0,1.0,2.0,1.0,110.0,45.0,31.0
1.0,1.0,3.0,1.0,43.0,16.0,31.0,4.0,1.0,2.0,1.0,130.0,31.0,39.0
2.0,1.0,1.0,2.0,34.0,17.0,1.0,3.0,1.0,2.0,1.0,100.0,14.0,39.0
2.0,1.0,3.0,1.0,31.0,13.0,41.0,3.0,1.0,2.0,1.0,10.0,31.0,23.0
1.0,1.0,2.0,1.0,14.0,5.0,31.0,4.0,1.0,2.0,1.0,310.0,31.0,32.0
2.0,1.0,1.0,1.0,41.0,5.0,11.0,2.5,1.0,1.0,1.0,110.0,41.0,31.0
1.0,1.0,1.0,1.0,51.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,51.0,31.0
1.0,1.0,3.0,1.0,33.0,28.0,11.0,2.5,1.0,1.0,1.0,10.0,33.0,29.0
1.0,1.0,3.0,1.0,31.0,36.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,1.0,51.0,19.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,1.0,1.0,50.0,5.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,31.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,42.0,22.0,1.0,3.0,1.0,2.0,1.0,10.0,31.0,40.0
2.0,1.0,3.0,1.0,34.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,31.0,5.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
2.0,1.0,3.0,1.0,31.0,7.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,31.0,7.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
2.0,1.0,1.0,1.0,33.0,6.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
2.0,1.0,3.0,1.0,33.0,20.0,11.0,2.5,1.0,1.0,1.0,300.0,31.0,32.0
1.0,1.0,3.0,1.0,32.0,9.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,12.0,31.0,4.0,1.0,2.0,1.0,310.0,31.0,32.0
1.0,1.0,1.0,1.0,37.0,12.0,11.0,2.5,1.0,1.0,1.0,160.0,31.0,39.0
2.0,1.0,3.0,1.0,41.0,10.0,1.0,3.0,1.0,1.0,1.0,100.0,11.0,31.0
1.0,1.0,3.0,1.0,62.0,20.0,31.0,5.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,32.0,12.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
2.0,1.0,3.0,1.0,31.0,32.0,31.0,5.0,1.0,2.0,1.0,10.0,31.0,21.0
2.0,1.0,3.0,1.0,22.0,23.0,11.0,2.5,1.0,1.0,1.0,10.0,22.0,10.0
2.0,1.0,1.0,1.0,35.0,26.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,1.0,51.0,7.0,1.0,3.0,1.0,2.0,1.0,10.0,36.0,21.0
2.0,1.0,1.0,1.0,36.0,7.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,1.0,1.0,34.0,6.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,10.0
2.0,1.0,3.0,1.0,31.0,13.0,41.0,3.0,1.0,2.0,1.0,10.0,31.0,23.0
1.0,1.0,3.0,1.0,34.0,4.0,31.0,4.0,1.0,2.0,1.0,190.0,31.0,39.0
1.0,1.0,3.0,1.0,13.0,7.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
1.0,11.0,2.0,1.0,21.0,13.0,11.0,3.0,1.0,2.0,1.0,10.0,31.0,23.0
2.0,1.0,1.0,1.0,32.0,21.0,11.0,2.5,5.0,1.0,1.0,190.0,31.0,39.0
1.0,1.0,3.0,1.0,41.0,12.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,1.0,33.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,7.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,37.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,5.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,1.0,1.0,36.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,41.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,31.0,14.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,31.0
2.0,18.0,2.0,1.0,53.0,24.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,22.0
2.0,1.0,3.0,1.0,35.0,7.0,31.0,4.0,1.0,2.0,1.0,130.0,44.0,39.0
1.0,3.0,3.0,1.0,31.0,30.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,1.0,1.0,37.0,20.0,11.0,2.5,1.0,1.0,1.0,110.0,22.0,31.0
1.0,1.0,13.0,1.0,36.0,10.0,11.0,2.5,1.0,1.0,1.0,190.0,31.0,39.0
1.0,1.0,3.0,1.0,34.0,14.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,39.0
2.0,1.0,1.0,1.0,34.0,15.0,11.0,2.5,1.0,1.0,1.0,10.0,33.0,22.0
1.0,1.0,1.0,1.0,64.0,6.0,31.0,4.0,1.0,2.0,1.0,159.0,31.0,39.0
2.0,1.0,1.0,1.0,41.0,15.0,11.0,2.5,1.0,1.0,1.0,10.0,44.0,90.0
2.0,1.0,3.0,1.0,31.0,20.0,31.0,5.0,1.0,2.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,31.0,14.0,31.0,4.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,34.0,20.0,11.0,2.5,5.0,1.0,1.0,310.0,31.0,32.0
2.0,1.0,1.0,1.0,33.0,12.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,22.0
2.0,3.0,3.0,1.0,31.0,12.0,31.0,4.0,1.0,2.0,1.0,310.0,31.0,32.0
1.0,1.0,1.0,1.0,32.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,1.0,37.0,15.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,21.0
1.0,1.0,3.0,1.0,13.0,4.0,31.0,5.0,1.0,2.0,1.0,170.0,31.0,39.0
1.0,1.0,1.0,1.0,32.0,36.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
1.0,1.0,3.0,1.0,21.0,10.0,11.0,2.5,1.0,1.0,1.0,190.0,31.0,39.0
1.0,2.0,13.0,1.0,15.0,5.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,3.0,1.0,61.0,5.0,11.0,2.5,1.0,1.0,1.0,150.0,31.0,39.0
1.0,1.0,1.0,1.0,43.0,10.0,1.0,3.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,37.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,3.0,1.0,31.0,13.0,41.0,3.0,1.0,2.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,35.0,12.0,31.0,4.0,1.0,2.0,1.0,190.0,35.0,39.0
1.0,1.0,1.0,1.0,42.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,1.0,2.0,32.0,14.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,3.0,1.0,33.0,6.0,1.0,3.0,1.0,1.0,1.0,10.0,33.0,21.0
2.0,1.0,2.0,1.0,33.0,8.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,32.0,7.0,11.0,2.5,5.0,1.0,1.0,100.0,31.0,31.0
1.0,1.0,3.0,1.0,34.0,5.0,11.0,2.5,1.0,1.0,1.0,160.0,32.0,39.0
2.0,1.0,1.0,1.0,43.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,37.0,34.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,29.0
1.0,1.0,3.0,1.0,31.0,6.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
2.0,1.0,1.0,1.0,37.0,18.0,1.0,4.5,1.0,1.0,1.0,310.0,31.0,39.0
2.0,1.0,3.0,1.0,33.0,30.0,11.0,2.5,1.0,1.0,1.0,150.0,33.0,39.0
2.0,1.0,3.0,1.0,14.0,31.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,3.0,1.0,36.0,12.0,11.0,2.5,1.0,1.0,1.0,150.0,31.0,39.0
1.0,1.0,3.0,1.0,36.0,5.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
2.0,1.0,1.0,1.0,32.0,7.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,1.0,1.0,41.0,7.0,31.0,4.0,1.0,2.0,1.0,160.0,41.0,39.0
1.0,1.0,1.0,1.0,33.0,8.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,2.0,1.0,43.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,90.0
1.0,1.0,1.0,1.0,37.0,6.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,41.0,8.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,1.0,52.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,32.0,31.0
1.0,1.0,13.0,1.0,11.0,13.0,11.0,3.0,1.0,2.0,1.0,10.0,11.0,10.0
1.0,1.0,3.0,1.0,41.0,20.0,11.0,2.5,1.0,1.0,1.0,300.0,31.0,32.0
1.0,1.0,3.0,1.0,34.0,9.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,1.0,1.0,21.0,20.0,11.0,2.5,1.0,1.0,1.0,110.0,22.0,31.0
1.0,1.0,1.0,1.0,45.0,12.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,39.0
1.0,1.0,3.0,1.0,50.0,3.0,31.0,4.0,1.0,2.0,1.0,110.0,50.0,31.0
1.0,1.0,1.0,1.0,32.0,12.0,11.0,2.5,1.0,1.0,1.0,150.0,31.0,39.0
1.0,1.0,3.0,1.0,21.0,14.0,11.0,2.5,1.0,1.0,1.0,100.0,23.0,31.0
1.0,1.0,1.0,1.0,41.0,20.0,11.0,2.5,1.0,1.0,1.0,300.0,31.0,32.0
1.0,1.0,1.0,1.0,32.0,10.0,11.0,2.5,1.0,1.0,1.0,190.0,31.0,39.0
2.0,1.0,3.0,1.0,32.0,17.0,11.0,2.5,1.0,1.0,1.0,330.0,31.0,32.0
1.0,1.0,2.0,1.0,41.0,6.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,39.0
1.0,1.0,3.0,1.0,35.0,10.0,11.0,2.5,1.0,1.0,1.0,110.0,33.0,31.0
1.0,1.0,3.0,1.0,13.0,5.0,31.0,4.0,1.0,2.0,1.0,150.0,31.0,39.0
2.0,1.0,3.0,1.0,37.0,5.0,11.0,2.5,1.0,1.0,1.0,100.0,31.0,31.0
1.0,1.0,1.0,1.0,36.0,20.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,21.0,4.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,3.0,1.0,36.0,12.0,11.0,2.5,1.0,1.0,1.0,10.0,31.0,29.0
2.0,1.0,13.0,2.0,33.0,7.0,11.0,2.5,5.0,1.0,1.0,330.0,31.0,39.0
1.0,1.0,3.0,1.0,43.0,6.0,11.0,2.5,1.0,1.0,1.0,10.0,51.0,20.0
2.0,1.0,3.0,1.0,31.0,8.0,31.0,4.0,1.0,2.0,1.0,159.0,31.0,39.0
2.0,1.0,1.0,1.0,61.0,7.0,11.0,2.5,1.0,1.0,1.0,300.0,31.0,32.0
1.0,1.0,3.0,1.0,35.0,6.0,31.0,4.0,1.0,2.0,1.0,160.0,44.0,39.0
2.0,1.0,2.0,1.0,31.0,13.0,31.0,5.0,1.0,2.0,1.0,10.0,31.0,23.0
1.0,1.0,3.0,1.0,41.0,21.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,39.0
1.0,1.0,3.0,1.0,43.0,7.0,11.0,2.0,5.0,2.0,1.0,100.0,44.0,39.0
2.0,1.0,1.0,1.0,23.0,15.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
2.0,1.0,1.0,2.0,33.0,7.0,11.0,2.0,5.0,2.0,1.0,150.0,31.0,39.0
2.0,1.0,1.0,1.0,37.0,5.0,11.0,2.5,1.0,1.0,1.0,310.0,31.0,32.0
1.0,1.0,3.0,1.0,31.0,4.0,31.0,5.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,1.0,1.0,22.0,6.0,31.0,4.0,1.0,2.0,1.0,110.0,32.0,31.0
1.0,1.0,3.0,1.0,36.0,10.0,11.0,2.5,1.0,1.0,1.0,110.0,44.0,31.0
2.0,1.0,1.0,1.0,43.0,12.0,11.0,2.5,1.0,1.0,1.0,150.0,31.0,39.0
1.0,3.0,3.0,1.0,45.0,21.0,31.0,4.0,1.0,2.0,1.0,330.0,31.0,32.0
1.0,1.0,3.0,1.0,36.0,31.0,31.0,4.0,1.0,2.0,1.0,100.0,31.0,31.0
1.0,1.0,1.0,1.0,33.0,34.0,11.0,2.5,1.0,1.0,1.0,110.0,31.0,31.0
1.0,1.0,1.0,1.0,45.0,31.0,31.0,4.0,1.0,2.0,1.0,110.0,33.0,31.0
